"STATISTIC","Statistic Label","TLIST(M1)","Month","C02583V03135","NACE Group","UNIT","VALUE"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1340","Retail sale of food (4711,4721 to 4729)","%","3.1"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","10.6"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","7.5"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","13.9"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","18.1"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","10.9"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","14.3"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","4.5"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1411","Online or Mail Order","%","78.7"
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202505","2025 May","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202506","2025 June","45","Motor trades (45)","%","1.6"
"RSM07","Turnover generated by Online Sales","202506","2025 June","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.4"
"RSM07","Turnover generated by Online Sales","202506","2025 June","4719","Department stores (4719)","%","5.7"
"RSM07","Turnover generated by Online Sales","202506","2025 June","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202506","2025 June","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202506","2025 June","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202506","2025 June","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202506","2025 June","V3970","All retail businesses","%","5.1"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1320","All retail businesses, excluding motor trades","%","6.5"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","7.2"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1340","Retail sale of food (4711,4721 to 4729)","%","2.9"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","10.8"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","6.7"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","14.1"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","16.4"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","9.8"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","16"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1411","Online or Mail Order","%","83.8"
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202506","2025 June","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202507","2025 July","45","Motor trades (45)","%","1.3"
"RSM07","Turnover generated by Online Sales","202507","2025 July","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.5"
"RSM07","Turnover generated by Online Sales","202507","2025 July","4719","Department stores (4719)","%","4.1"
"RSM07","Turnover generated by Online Sales","202507","2025 July","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202507","2025 July","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202507","2025 July","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202507","2025 July","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202507","2025 July","V3970","All retail businesses","%","5.2"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1320","All retail businesses, excluding motor trades","%","6.7"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","7.4"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1340","Retail sale of food (4711,4721 to 4729)","%","2.9"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","11.1"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","6.7"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","15"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","15.7"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","9.7"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","16.9"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6.8"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1411","Online or Mail Order","%","85.6"
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202507","2025 July","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202508","2025 August","45","Motor trades (45)","%","1.4"
"RSM07","Turnover generated by Online Sales","202508","2025 August","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.5"
"RSM07","Turnover generated by Online Sales","202508","2025 August","4719","Department stores (4719)","%","5.1"
"RSM07","Turnover generated by Online Sales","202508","2025 August","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202508","2025 August","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202508","2025 August","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202508","2025 August","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202508","2025 August","V3970","All retail businesses","%","5"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1320","All retail businesses, excluding motor trades","%","6.5"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","7.2"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1340","Retail sale of food (4711,4721 to 4729)","%","2.9"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","10.6"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","6"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","13.3"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","18.3"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","10.2"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","15.9"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","5.3"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1411","Online or Mail Order","%","86.6"
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202508","2025 August","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202509","2025 September","45","Motor trades (45)","%","1.4"
"RSM07","Turnover generated by Online Sales","202509","2025 September","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.6"
"RSM07","Turnover generated by Online Sales","202509","2025 September","4719","Department stores (4719)","%","7.3"
"RSM07","Turnover generated by Online Sales","202509","2025 September","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202509","2025 September","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202509","2025 September","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202509","2025 September","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202509","2025 September","V3970","All retail businesses","%","5.2"
